"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","DC-input or AC-input","Single Phase or Three Phase","Product Configuration","Connector Type","Network Capability","Network Connection Types Available","Output Cord Length (ft.)","Output Cord Gauge (AWG)","Screen Area, if EVSE has high res display (in2)","Maximum Measured Luminance of the High Res Display (candelas per m2)","Automatic Brightness Control Capable?","Connected Capable","DR Protocol","Connects Using","Protocols Used to Support Smart Charging","Network Security Standards","Is Broadband Internet Connection Needed for Demand Response?","Auxiliary Product Features","Product Features","Maximum Available Output Power","Maximum Nameplate Output Current (A) AC-Input","Rated Input Voltage (V) AC-Input","Number of Outputs","Integral Battery Bank"," No Vehicle Mode Input Power (watts) AC-Input","No Vehicle Mode Total Allowance (watts)"," No Vehicle Mode Power Factor AC-Input","Partial On Mode Input Power (watts) AC-Input","Partial On Mode Total Allowance (watts)","Partial On Mode Power Factor AC-Input"," Idle Mode Input Power (watts) AC- Input","Idle Mode Power Factor AC-Input","Operation Mode: 25% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Cold Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Cold Climate AC-Input","Operation Mode: 25% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Temperate Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Temperate Climate AC-Input","Operation Mode: 25% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 25% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 50% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 50% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 75% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 75% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 50 kW Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 50 kW Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 150 kW Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 150 kW Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Input Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Output Power in Hot Climate AC-Input","Operation Mode: 100% Loading Condition Power Factor in Hot Climate AC-Input","Average Loading-Adjusted Efficiency (%) AC-Input","Maximum Nameplate Output Current (A) DC- Input","Rated Input Voltage (V) DC-Input","No Vehicle Mode Input Power (watts) DC-Input","Partial On Mode Input Power (watts) DC-Input","Idle Mode Input Power (watts) DC-Input","Operation Mode: 25% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Cold Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Cold Climate DC-Input","Operation Mode: 25% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Temperate Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Temperate Climate DC-Input","Operation Mode: 25% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 25% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 50% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 50% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 75% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 75% Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 50 kW Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 50 kW Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 150 kW Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 150 kW Loading Condition Output Power in Hot Climate DC-Input","Operation Mode: 100% Loading Condition Input Power in Hot Climate DC-Input","Operation Mode: 100% Loading Condition Output Power in Hot Climate DC-Input","Average Loading-Adjusted Efficiency (%) DC-Input","Date Available On Market","Date Certified","Markets","CB Model Identifier"
"3845314","Shenzhen Sinexcel Electric Co.,Ltd","Sinexcel","DC Electric Vehicle Charging Station","SEC1000/160Y-HT-U","DC-OUTPUT Electric Vehicle Supply Equipment,SEC1000/160Y-H-U, SEC1000/160Y-T-U, SEC1000/160Y-HH-U, SEC1000/160Y-TT-U",,"AC-input","Three Phase","All-in-One Product Configuration","Other,Combined Charging System (CCS),NACS","Yes","Gigabit Ethernet,Other LAN (Local Area Network)","25","4","103.27","402","No","No",,,,,,"High Resolution Display,Credit Card Reader,Radio Frequency Identification (RFID)","None","160,000","350","480","2","No","77.11","137.92","0.06","98.1","137.92","0.2","285.32","0.04","41,423","39,984","82,785","79,993","124,409","119,993","51,775","49,955","155,495","149,982","164,777","159,105","0.99","41,553","39,988","82,985","79,987","124,446","119,982","51,845","49,988","155,381","149,982","165,027","159,285","0.99","51,904","49,990","82,969","79,985","124,436","119,981","51,847","49,987","155,564","149,980","164,861","159,120","0.99","0.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12/08/2024","12/11/2024","United States, Canada","ES_1149464_SEC1000/160Y-HT-U_12112024095410_1010101"
"3845315","Shenzhen Sinexcel Electric Co.,Ltd","Sinexcel","DC Electric Vehicle Charging Station","SEC1000/60Y-CS-U","DC-OUTPUT Electric Vehicle Supply Equipment,SEC1000/60Y-S-U, SEC1000/60Y-CC-U, SEC1000/60Y-C-U, SEC1000/60Y-SS-U",,"AC-input","Three Phase","All-in-One Product Configuration","Other,Combined Charging System (CCS),NACS","Yes","Gigabit Ethernet,Other LAN (Local Area Network)","25","4","103.27","402","No","No",,,,,,"High Resolution Display,Credit Card Reader,Radio Frequency Identification (RFID)","None","60,000","200","480","2","No","75.22","102.99","0.06","52.37","102.99","0.14","106.74","0.04","15,509","14,897","31,094","29,880","46,662","44,852","51,877","49,865",,,"61,349","58,985","0.99","15,483","14,885","31,043","29,875","46,643","44,857","51,863","49,855",,,"61,307","58,980","0.99","15,469","14,878","31,092","29,864","46,656","44,861","51,849","49,844",,,"61,352","58,957","0.99","0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12/08/2024","12/11/2024","United States, Canada","ES_1149464_SEC1000/60Y-CS-U_12112024101010_1010101"
"3845316","Shenzhen Sinexcel Electric Co.,Ltd","Sinexcel","DC Electric Vehicle Charging Station","SEC1000/120Y-HT-U","DC-OUTPUT Electric Vehicle Supply Equipment,SEC1000/120Y-H-U, SEC1000/120Y-T-U, SEC1000/120Y-HH-U, SEC1000/120Y-TT-U",,"AC-input","Three Phase","All-in-One Product Configuration","Other,Combined Charging System (CCS),NACS","Yes","Gigabit Ethernet,Other LAN (Local Area Network)","25","4","103.27","402","No","No",,,,,,"High Resolution Display,Credit Card Reader,Radio Frequency Identification (RFID)","None","120,000","350","480","2","No","78.88","127.67","0.06","63.59","127.67","0.2","186.88","0.04","31,150","29,975","62,254","59,968","93,241","89,782","51,879","49,976",,,"123,541","118,979","0.99","31,146","29,969","62,309","59,960","93,261","89,747","51,865","51,865",,,"123,600","118,956","0.99","31,122","29,972","62,351","59,950","93,264","89,717","51,847","49,972",,,"123,542","118,934","0.99","0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12/08/2024","12/11/2024","United States, Canada","ES_1149464_SEC1000/120Y-HT-U_12112024102710_1010101"
"2684019","Sichuan Injet New Energy Co.,Ltd.","Injet","iNSCDA240K1","iNSCDA240K1",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","Yes","Gigabit Ethernet,Wi-Fi,Cellular","25","2*1","43.25","154.4","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi,Wired Ethernet","SAE J1772,ISO 15118-2 or later","None","No","PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","240,000","250","480","2","No","48.51","145.25","0.08","48.89","145.25","0.04","267.7","0.02","63,766.11","59,712.89","125,413.95","118,294.53","186,788.6","178,045.06","53,036.87","49,769.78","155,906.19","148,176.3","247,660.17","237,216.5","1","63,700.19","59,904.94","125,556.6","119,169.2","186,748.9","179,202.5","52,935.75","49,865.29","155,519.79","149,147.57","249,086.62","239,577.51","1","64,098.79","59,929.36","126,224.89","119,234.38","188,467.01","179,168.97","53,012.91","49,778.56","157,133.32","149,310.71","251,469.16","239,628.38","1","0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09/22/2023","10/20/2023","United States, Canada","ES_1148294_iNSCDA240K1_09192023100028_4994317"
"2684021","Sichuan Injet New Energy Co.,Ltd.","Injet","iNSCDA180K1","iNSCDA180K1",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","Yes","Gigabit Ethernet,Wi-Fi,Cellular","25","2*1","43.25","154.4","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi,Wired Ethernet","SAE J1772,ISO 15118-2 or later","None","No","PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","180,000","250","480","2","No","48.34","135","0.08","48.92","135","0.04","241.72","0.03","47,962.41","44,643.31","94,635.05","88,643.47","140,248.73","134,187.03","52,106.95","49,878.96","156,479.5","149,204.39","186,131.55","178,874.65","1","47,000.53","44,730.39","94,551.4","89,461.24","139,618.82","134,393","52,399.97","49,851.88","155,994.73","149,500.92","187,129.68","179,490.73","1","48,042.12","44,961.91","94,427.77","89,486.28","139,750.14","134,436.17","53,004.64","49,978.61","155,370.37","149,495.55","186,748.93","179,451.45","1","0.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09/22/2023","09/22/2023","United States, Canada","ES_1148294_iNSCDA180K1_09192023095702_1738855"
"2684022","Sichuan Injet New Energy Co.,Ltd.","Injet","iNSCDA150K1","iNSCDA150K1",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","Yes","Gigabit Ethernet,Wi-Fi,Cellular","25","2*1","43.25","154.4","No","Yes","Open Charge Point Protocol (OCPP)","Wi-Fi,Wired Ethernet","SAE J1772,ISO 15118-2 or later","None","No","PLC Board (ISO 15118),Radio Frequency Identification (RFID)","None","150,000","250","480","2","No","48.28","128.51","0.08","48.92","128.51","0.04","201.43","0.03","39,682.35","37,356.5","78,785.41","73,995.42","117,763.31","111,028.28","52,840.67","49,506.67",,,"155,965.11","148,494.69","1","39,694.31","37,334.59","79,053.42","74,443.94","118,179.38","111,595.33","52,526.65","49,811.21",,,"156,859.51","149,164.47","1","39,922.83","37,563.83","79,857.05","74,703.2","118,881.42","111,980.35","53,704.09","49,842.37",,,"157,461.99","149,460.29","1","0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"09/22/2023","09/22/2023","United States, Canada","ES_1148294_iNSCDA150K1_09192023095247_6025812"
"4679854","Sichuan Injet New Energy Co.,Ltd.","Injet","DC Fast Charging Station","iHAP-120AUD, iHAP-120AUX",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS),Other","Yes","Cellular,Gigabit Ethernet,Wi-Fi","16","0","180.51","967.6","Yes","No",,,,,,"Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","120,000",,,"2","No",,"140.32","0.06","133.16","140.32","0.08","830","0.06","31,137","29,630","61,825","59,410","92,296","89,230","51,768","49,440",,,"123,684","119,200","0.99","31,338","29,840","62,157","59,680","93,477","90,070","51,879","49,760",,,"123,570","119,050","0.99","31,276","29,770","62,233","59,620","92,742","89,340","51,964","49,360",,,"123,120","118,610","0.99","0.96","400","480","91.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/28/2024","07/07/2026","United States, Canada","ES_1148294_iHAP-120AUD_07292026103010_1010101"
"4679874","Sichuan Injet New Energy Co.,Ltd.","Injet","DC Fast Charging Station","iHAP-160AUD, iHAP-160AUX",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS),Other","Yes","Cellular,Gigabit Ethernet,Wi-Fi","16","0","180.51","967.6","Yes","No",,,,,,"Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","160,000",,,"2","No","94.23","150.56","0.06","138.24","150.56","0.08","859","0.08","41,596","39,770","83,067","79,880","124,630","120,200","51,807","49,640","156,480","149,680","165,160","159,640","0.99","41,613","39,810","83,142","80,080","124,890","120,330","51,843","49,730","156,360","149,630","165,330","159,810","0.99","41,593","39,740","83,161","79,990","124,940","120,250","51,914","49,720","156,190","149,480","165,250","159,700","0.99","0.97","400","480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/28/2024","07/07/2026","United States, Canada","ES_1148294_iHAP-160AUD_07292026105610_1010101"
"4679894","Sichuan Injet New Energy Co.,Ltd.","Injet","DC Fast Charging Station","iHAP-240AUD, iHAP-240AUX",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS),Other","Yes","Cellular,Gigabit Ethernet,Wi-Fi","16","0","180.51","967.6","Yes","No",,,,,,"Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","240,000",,,"2","No","97.11","164.99","0.06","141.21","164.99","0.08","901","0.09","62,234","59,660","124,880","120,220","188,030","180,110","51,889","49,680","155,420","149,910","245,460","237,290","0.99","62,226","59,670","124,950","120,280","188,010","179,910","51,867","49,720","156,570","149,760","245,490","236,940","0.99","62,249","59,630","124,890","120,290","188,080","179,670","51,892","49,710","155,290","149,810","245,520","237,110","0.99","0.97","400","480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/28/2024","07/07/2026","United States, Canada","ES_1148294_iHAP-240AUD_07292026111410_1010101"
"4679934","Sichuan Injet New Energy Co.,Ltd.","Injet","DC Fast Charging Station","iHAP-320LUD, iHAP-320AUD, iHAP-320LUX, iHAP-320AUX",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS),Other","Yes","Cellular,Gigabit Ethernet,Wi-Fi","16","0","180.51","967.6","Yes","No",,,,,,"Credit Card Reader,High Resolution Display,PLC Board (ISO 15118),Radio Frequency Identification (RFID),Revenue Grade Meter","None","320,000",,,"2","No","98.12","175.24","0.06","141.24","175.24","0.09","737","0.07","83,461","79,790","165,120","159,580","248,690","240,380","52,173","49,970","155,030","149,510","329,910","318,630","0.99","83,544","79,860","164,880","159,540","248,640","240,290","52,164","49,940","155,250","149,730","329,970","318,890","0.99","83,501","79,810","164,790","159,190","248,660","240,300","52,187","49,960","155,280","149,750","329,980","318,890","0.99","0.97","600","480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10/28/2024","07/07/2026","United States, Canada","ES_1148294_iHAP-320LUD_07292026112810_1010101"
"2470972","SK Signet Inc.","SK Signet","HPC350K-PS-G4 Cabinet & HDP350K-NCM-G4 Dispenser","HPC350K-PS-G4 Cabinet & HDP350K-NCM-G4 Dispenser",,,"AC-input","Three Phase","Distributed Product Configuration","Combined Charging System (CCS)","Yes","Gigabit Ethernet","17","2","108","1,331","No","No",,,,,,,"None","350,000","460","480","2","No","144.09","170.3","0.14","142.8","170.3","0.13","701","0.04","93.34","86.96","190.78","175.12","277.79","263.32","53.22","49.82","161.87","150.42","365.07","365.07","0.99","93.15","86.93","188.55","174.26","275.18","261.77","52.82","49.52","159.67","149.17","362.29","345.52","0.99","93.09","86.22","188.84","173.19","277.21","262.16","53.08","49.4","160.84","148.79","364.23","345.18","0.99","0.95","500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"06/08/2022","05/02/2023","United States, Canada","ES_1148577_HDP350K-NCM-G4, with HPC350K-PS-G4_042420232343633_1916034"
"2613624","SK Signet Inc.","SK Signet","SHDP350K-NCC-PS with  HPC175K-PS","SHDP350K-NCC-PS with  HPC175K-PS","SHDP350K-NCC-PS with  HPC175K, and SHDP350K-NCC-PS with HPC175K-PS-A,SHDP350K-NCC-PS with  HPC175K, and SHDP350K-NCC-PS with HPC175K-PS-A",,"AC-input","Three Phase","Distributed Product Configuration","CHAdeMO,Combined Charging System (CCS)","Yes","Gigabit Ethernet","15","2","107.52",,"No","No",,,,,,,"None","350,000",,,"4","No","167.23","170.48","0.11","169.03","170.48","0.11","800.09","0.03","93,980","87,393","93,980","175,971","274,999","259,321","53,745","49,961","163,392","151,202","366,345","346,253","1","93,698","86,948","190,107","174,832","274,690","258,777","53,737","49,852","162,728","150,233","365,019","344,733","1","93,530","86,664","189,657","174,220","274,011","258,063","53,595","49,685","162,287","149,823","364,257","343,782","1","0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12/16/2020","07/26/2023","United States, Canada","Dispenser(SHDP350K-NCC-PS), Power Cabinet(HPC175K-PS, HPC175K, HPC175K-PS-A)"
"3477997","SK Signet Inc.","SK Signet","FC200K-B2-PS-H6","Q112420230001",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","Yes","Other LAN (Local Area Network)","0","1/0",,,"No","Yes",,,,,,,"PV integration capability","150,000",,,"2","No",,"64.25",,,"64.25",,,,"40,216","37,797","78,846","74,371","119,317","112,199","52,459","49,458",,,"157,669","149,690","0.99","39,530","37,210","79,453","75,003","12,000","112,819","53,064","50,094",,,"158,640","150,515","0.99","39,951","37,540","79,951","75,334","120,517","113,138","53,482","50,404",,,"159,236","150,885","0.99","1.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02/15/2024","04/22/2024","United States","ES_1148577_Q112420230001_20244112161727_4679055"
"3478052","SK Signet Inc.","SK Signet","FC200K-B2-PS-TB","Q112420230001","FC200K-B2-PS",,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","Yes","Gigabit Ethernet","0","1/0",,,"No","Yes",,,,,,,"PV integration capability","200,000",,,"2","No",,"65.33",,,"65.33",,,,"52,428","49,470","105,807","99,676","159,360","149,779",,,,,"210,320","199,330","0.99","53,038","50,094","106,418","100,286","160,832","150,798",,,,,"211,890","200,496","0.99","53,584","50,425","107,037","100,632","160,971","150,787",,,,,"211,035","200,378","0.99","0.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02/01/2024","01/17/2024","United States","ES_1148577_Q112420230001_20243107062701_390478"
"4586109","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-32021_03242026133928_80242282"
"4586110","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-32021_03242026133927_80242282"
"4586111","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULB-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULB-32021_03242026133926_80242282"
"4586112","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.8","225.11","198.39","0.815","1,298.675","0.15","27,925.1","80,325","55,867.2","160,213","84,079.6","241,044","17,508.9","50,401.3","52,248.8","150,265","110,160","316,967","1","27,912.1","80,202.8","55,986.4","160,321","83,674.9","239,633","17,469.5","50,280.4","52,356.7","150,332","109,783","315,322","1","28,223.8","80,645","56,036.9","160,061","84,037","240,631","17,450.1","50,141.8","52,457.4","150,186","109,829","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-32021_03242026133925_80242282"
"4586113","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.955","225.11","198.39","0.96","1,298.675","0.175","27,935.6","80,325","55,878.4","160,213","84,122.9","241,044","17,529.7","50,401.3","52,267.3","150,265","110,379","316,967","1","27,921.3","80,202.8","56,009.6","160,321","83,703.3","239,633","17,497.6","50,280.4","52,373.2","150,332","110,024","315,322","1","28,231.7","80,645","56,078.6","160,061","84,102.4","240,631","17,481","50,141.8","52,480","150,186","110,039","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-32021_03242026133924_80242282"
"4586114","SOARING SUNSHINE PTE. LTD.","SOARING SUNSHINE","DC Electric Vehicle Supply Equipment","ICULA-32021",,,"AC-input","Three Phase","All-in-One Product Configuration","Combined Charging System (CCS)","No","None","16","2*2","425.43","454.4","Yes","No",,,,,,"Camera/ Occupancy Sensing,High Resolution Display,PLC Board (ISO 15118),Credit Card Reader,Radio Frequency Identification (RFID),Revenue Grade Meter","None","320","500","480","2","No","219.195","198.39","0.685","225.11","198.39","0.7","1,298.675","0.165","27,914.4","80,325","55,895.3","160,213","84,130.7","241,044","17,490.9","50,401.3","52,275.5","150,265","110,328","316,967","1","27,896.5","80,202.8","56,009.6","160,321","83,723.6","239,633","17,457","50,280.4","52,381.6","150,332","109,985","315,322","1","28,194.4","80,645","56,061","160,061","84,121.7","240,631","17,435.2","50,141.8","52,470.6","150,186","110,000","314,609","1","2.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11/14/2025","03/17/2026","United States, Canada","ES_1152591_ICULA-32021_03242026133923_80242282"
