"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Full Load Input Rate (kBtu/hr)","Thermal Efficiency (%)","Turndown Ratio","Control Type","Application","Date Available on Market","Date Qualified","Markets","CB Model Identifier"
"2339372","Ariston USA LLC","HTP","Elite XL","ELX-400FBN",,,"399","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-400FBN_06042019203457_8725699"
"2339374","Ariston USA LLC","HTP","Elite XL","ELX-500FBN",,,"500","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-500FBN_06042019203502_2881348"
"2339376","Ariston USA LLC","HTP","Elite XL","ELX-650FBN",,,"650","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-650FBN_06042019203505_5815497"
"2339378","Ariston USA LLC","HTP","Elite XL","ELX-800FBN",,,"800","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-800FBN_06042019203509_6557036"
"2339380","Ariston USA LLC","HTP","Elite XL","ELX-1000FBN",,,"1,000","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-1000FBN_06042019203512_2174164"
"2339382","Ariston USA LLC","HTP","Elite XL","ELX-2000FBN",,,"2,000","97","10","Multi-stage","Indoor","2019 Feb 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_29975_ELX-2000FBN_06042019203516_4518886"
"2682265","Ariston USA LLC","HTP","Elite XL","ELX-1500FBN",,,"1,500","97","10","Multi-stage","Indoor","2020 Feb 01 12:00:00 AM","2023 Oct 12 12:00:00 AM","United States, Canada","ES_29975_ELX-1500FBN_03162020181510_611956"
"2546268","Bradford White Corporation","Bradford White","Brute XTR","BNT2H0650",,,"650","96.5","10","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H0650_06212023092247_4286906"
"2546272","Bradford White Corporation","Bradford White","Brute XTR","BNT2H0500",,,"500","96.6","10","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H0500_06212023092246_5544090"
"2546273","Bradford White Corporation","Bradford White","Brute XTR","BNT2H0399",,,"399","96.7","10","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H0399_06212023092243_8959052"
"2647497","Bradford White Corporation","Bradford White","Brute XTR","BNT2H0800",,,"800","96.4","10","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H0800_06212023092247_6805086"
"2647498","Bradford White Corporation","Bradford White","Brute XTR","BNT2H1500",,,"1,500","96","10","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H1500_06212023092247_9089372"
"2647499","Bradford White Corporation","Bradford White","Brute XTR","BNT2H0999",,,"999","96.3","9","Multi-stage","Indoor","2023 Aug 28 12:00:00 AM","2023 Aug 28 12:00:00 AM","United States, Canada","ES_92896_BNT2H0999_06212023092247_7999931"
"3555520","Bradford White Corporation","Bradford White","Brute FT","BFTHW301",,,"301","95.1","7","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2024 Jul 29 12:00:00 AM","United States, Canada","ES_92896_BFTHW301_09262023155639_4550151"
"3555521","Bradford White Corporation","Bradford White","Brute FT","BFTHW399",,,"399","95.4","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2024 Jul 29 12:00:00 AM","United States, Canada","ES_92896_BFTHW399_09262023155640_7607797"
"2318284","Cleaver-Brooks, Inc.","CLEARFIRE","ClearFire-CE","CFCE-700-2000-HW",,,"2,000","95.5","5","Multi-stage","Indoor","2016 Dec 21 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1139488_CFCE-700-2000-HW_04102018180021_9333610"
"2318285","Cleaver-Brooks, Inc.","CLEARFIRE","ClearFire-CE","CFCE-700-750-HW",,,"750","95.1","5","Multi-stage","Indoor","2017 Apr 04 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1139488_CFCE-700-750-HW_04102018180026_3433075"
"2318286","Cleaver-Brooks, Inc.","CLEARFIRE","ClearFire-CE","CFCE-700-1500-HW",,,"1,500","95.1","5","Multi-stage","Indoor","2017 Apr 04 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1139488_CFCE-700-1500-HW_04102018180029_0499709"
"2318287","Cleaver-Brooks, Inc.","CLEARFIRE","ClearFire-CE","CFCE-700-500-HW",,,"500","95.1","5","Multi-stage","Indoor","2018 Feb 03 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1139488_CFCE-700-500-HW_04102018180031_8263670"
"2327861","Cleaver-Brooks, Inc.","CLEARFIRE","ClearFire-CE","CFCE-700-1000-HW",,,"1,000","96.1","5","Multi-stage","Indoor","2016 Dec 21 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1139488_CFCE-700-1000-HW_10122018191945_0534460"
"2368687","ECR International","Utica Boilers","UCS-380","UCS-380",,,"379","95","10","Multi-stage","Indoor","2017 Mar 07 12:00:00 AM","2020 Oct 26 12:00:00 AM","United States, Canada","ES_1017619_UCS-380_10132020141822_4599334"
"3891629","ECR International","CONFORTO","CH-399","CH-399",,,"399","95.5","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-399_07032024003347_9418453"
"3891630","ECR International","CONFORTO","CH-499","CH-499",,,"470","95.6","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-499_07032024003348_961509"
"3891631","ECR International","Dunkirk","CH-399","CH-399",,,"399","95.5","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-399_07032024003350_618771"
"3891632","ECR International","Dunkirk","CH-499","CH-499",,,"470","95.6","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-499_07032024003351_8007947"
"3891633","ECR International","Utica Boilers","CH-399","CH-399",,,"399","95.5","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-399_07032024003351_9011449"
"3891634","ECR International","Utica Boilers","CH-499","CH-499",,,"470","95.6","5","Multi-stage","Indoor","2024 Oct 04 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1017619_CH-499_07032024003351_3051381"
"4479595","Flemington Junction, LLC","THERMAL SOLUTIONS","AMP","AMP650C",,,"650","97","10","Multi-stage","Indoor","2025 Jul 01 12:00:00 AM","2025 Jul 23 12:00:00 AM","United States, Canada","ES_1141225_AMP650C_05312025003402_10217486185"
"2394781","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-399",,,"399","98","7","Multi-stage","Indoor","2022 Mar 17 12:00:00 AM","2022 Apr 13 12:00:00 AM","United States, Canada","ES_1147284_EXE-399_03172022141923_1841245"
"2394782","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-750",,,"750","96","15","Multi-stage","Indoor","2022 Mar 17 12:00:00 AM","2022 Apr 13 12:00:00 AM","United States, Canada","ES_1147284_EXE-750_03172022141923_9879902"
"2394783","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-650",,,"650","96.3","13","Multi-stage","Indoor","2022 Mar 17 12:00:00 AM","2022 Apr 13 12:00:00 AM","United States, Canada","ES_1147284_EXE-650_03172022141922_9906909"
"2394784","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-500",,,"500","97.3","10","Multi-stage","Indoor","2022 Mar 17 12:00:00 AM","2022 Apr 13 12:00:00 AM","United States, Canada","ES_1147284_EXE-500_03172022141921_7227517"
"3891635","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-1000",,,"1,000","97.8","14","Multi-stage","Indoor","2025 Apr 01 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1147069_EXE-1000_10192024003209_2202971"
"3891636","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-2500",,,"2,500","97.3","14","Multi-stage","Indoor","2025 Apr 01 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1147069_EXE-2500_10192024003210_3165492"
"3891637","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-1500",,,"1,500","97.6","15","Multi-stage","Indoor","2025 Apr 01 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1147069_EXE-1500_10192024003210_317479"
"3891638","Fulton Thermal Corporation","FULTON HEATING SOLUTIONS","Endura XE","EXE-2000",,,"2,000","97.5","15","Multi-stage","Indoor","2025 Apr 01 12:00:00 AM","2024 Dec 18 12:00:00 AM","United States, Canada","ES_1147069_EXE-2000_10192024003211_2524250"
"2356516","IBC Technologies Inc.","IBC Technologies","EX 850","EX 850",,,"850","97.1","10","Multi-stage","Indoor","2019 Nov 15 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1084006_EX 850_03162020181510_700937"
"2356517","IBC Technologies Inc.","IBC Technologies","EX 700","EX 700",,,"700","97","10","Multi-stage","Indoor","2019 Nov 15 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1084006_EX 700_03162020181510_423066"
"2358245","IBC Technologies Inc.","IBC Technologies","EX 500","EX 500",,,"500","97.5","10","Multi-stage","Indoor","2020 May 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1084006_EX 500_03162020181510_264401"
"2358247","IBC Technologies Inc.","IBC Technologies","EX 400","EX 400",,,"399","97.9","9","Multi-stage","Indoor","2020 May 01 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1084006_EX 400_03162020181510_650928"
"2374512","IBC Technologies Inc.","IBC Technologies","SL40-399G3","SL40-399G3",,,"399","96.5","9","Multi-stage","Indoor","2017 May 15 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1084006_SL40-399G3_03162020181510_958472"
"4572695","IBC Technologies Inc.","Ruud","RUHBH-FT399P","RUHBH-FT399P",,,"399","96.5","9","Multi-stage","Indoor","2026 Apr 01 12:00:00 AM","2026 Mar 24 12:00:00 AM","United States","ES_1084006_RUHBH-FT399P_01292026010131_10218079216"
"4572696","IBC Technologies Inc.","Ruud","RUHBH-FT399","RUHBH-FT399",,,"399","96.5","9","Multi-stage","Indoor","2026 Apr 01 12:00:00 AM","2026 Mar 24 12:00:00 AM","United States","ES_1084006_RUHBH-FT399_01292026010131_10218079215"
"4572697","IBC Technologies Inc.","Rheem","RHBH-FT399P","RHBH-FT399P",,,"399","96.5","9","Multi-stage","Indoor","2026 Apr 01 12:00:00 AM","2026 Mar 24 12:00:00 AM","United States","ES_1084006_RHBH-FT399P_01292026010131_10218079214"
"4572698","IBC Technologies Inc.","Rheem","RHBH-FT399","RHBH-FT399",,,"399","96.5","9","Multi-stage","Indoor","2026 Apr 01 12:00:00 AM","2026 Mar 24 12:00:00 AM","United States","ES_1084006_RHBH-FT399_01292026010131_10218079213"
"2326613","King Heating Products, Inc.","King Heating Products Inc.","Ecoking Ultimate Boiler","EK 399-CHB",,,"396.2","94","5","Multi-stage","Indoor","2018 May 01 12:00:00 AM","2018 Jun 15 12:00:00 AM","Canada","ES_1125479_EK 399-CHB_06152018154418_7458089"
"2326614","King Heating Products, Inc.","King Heating Products Inc.","Ecoking Ultimate Boiler","EK 499-CHB",,,"494","94","5","Multi-stage","Indoor","2018 May 01 12:00:00 AM","2018 Jun 15 12:00:00 AM","Canada","ES_1125479_EK 499-CHB_06152018154341_7421090"
"2546266","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H0800",,,"800","96.4","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 10 12:00:00 AM","United States, Canada","ES_1108210_NT2H0800_03222023003212_3338766"
"2546267","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H0399",,,"399","96.7","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 10 12:00:00 AM","United States, Canada","ES_1108210_NT2H0399_03182023004643_6000501"
"2546269","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H0999",,,"999","96.3","9","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 10 12:00:00 AM","United States, Canada","ES_1108210_NT2H0999_03182023004646_758749"
"2546270","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H1500",,,"1,500","96","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 10 12:00:00 AM","United States, Canada","ES_1108210_NT2H1500_03182023004647_5741648"
"2546271","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H0650",,,"650","96.5","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 10 12:00:00 AM","United States, Canada","ES_1108210_NT2H0650_03222023003207_257284"
"2549231","LAARS Heating Systems Company","Laars","NeoTherm XTR","NT2H0500",,,"500","96.6","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2023 Jul 11 12:00:00 AM","United States, Canada","ES_1108210_NT2H0500_03182023004646_2073248"
"3557053","LAARS Heating Systems Company","Laars","FT Series","LFTHW301",,,"301","95.1","7","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2024 Aug 01 12:00:00 AM","United States, Canada","ES_1108210_LFTHW301_05122023014056_1071524"
"3557054","LAARS Heating Systems Company","Laars","FT Series","LFTHW399",,,"399","95.4","10","Multi-stage","Indoor","2023 Jul 01 12:00:00 AM","2024 Aug 01 12:00:00 AM","United States, Canada","ES_1108210_LFTHW399_05122023014056_3069742"
"2318306","Lochinvar, LLC","Lochinvar","Crest","FBN0751",,,"750","96.2","15","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN0751_04102018180227_4517527"
"2318307","Lochinvar, LLC","Lochinvar","Crest","FBN1001",,,"999","96.2","19","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN1001_04102018180229_7996110"
"2318308","Lochinvar, LLC","Lochinvar","Crest","FBN1251",,,"1,250","96.2","20","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN1251_04102018180231_2346746"
"2318309","Lochinvar, LLC","Lochinvar","Crest","FBL0751",,,"750","96.2","15","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL0751_04102018180234_4189127"
"2318310","Lochinvar, LLC","Lochinvar","Crest","FBL1001",,,"999","96.2","19","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL1001_04102018180236_2684220"
"2318311","Lochinvar, LLC","Lochinvar","Crest","FBL1251",,,"1,250","96.2","20","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL1251_04102018180239_3446805"
"2318312","Lochinvar, LLC","Lochinvar","Crest","FBN1501",,,"1,500","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN1501_04102018180242_8245164"
"2318313","Lochinvar, LLC","Lochinvar","Crest","FBL1501",,,"1,500","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL1501_04102018180244_5627442"
"2318314","Lochinvar, LLC","Lochinvar","Crest","FBN1751",,,"1,750","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN1751_04102018180247_6771711"
"2318315","Lochinvar, LLC","Lochinvar","Crest","FBL1751",,,"1,750","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL1751_04102018180250_7043928"
"2318316","Lochinvar, LLC","Lochinvar","Crest","FBN2001",,,"1,999","96.2","24","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBN2001_04102018180252_9650459"
"2318317","Lochinvar, LLC","Lochinvar","Crest","FBL2001",,,"1,999","96.2","24","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBL2001_04102018180255_0413045"
"2318318","Lochinvar, LLC","Lochinvar","Crest","FBD0751",,,"750","96.2","15","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD0751_04102018180257_8351730"
"2318319","Lochinvar, LLC","Lochinvar","Crest","FBD1001",,,"999","96.2","19","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD1001_04102018180259_9845446"
"2318320","Lochinvar, LLC","Lochinvar","Crest","FBD1251",,,"1,250","96.2","20","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD1251_04102018180302_8132796"
"2318321","Lochinvar, LLC","Lochinvar","Crest","FBD1501",,,"1,500","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD1501_04102018180304_3596247"
"2318322","Lochinvar, LLC","Lochinvar","Crest","FBD1751",,,"1,750","96.2","25","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD1751_04102018180306_5438627"
"2318323","Lochinvar, LLC","Lochinvar","Crest","FBD2001",,,"1,999","96.2","24","Multi-stage","Indoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FBD2001_04102018180309_4838792"
"2318324","Lochinvar, LLC","Lochinvar","FTXL","FTX400(N,L)",,,"399","98","9","Multi-stage","Indoor","2014 Jul 08 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FTX400(N,L)_04102018180359_8244983"
"2318325","Lochinvar, LLC","Lochinvar","FTXL","FTX500(N,L)",,,"500","97.7","10","Multi-stage","Indoor","2014 Jul 08 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FTX500(N,L)_04102018180401_5627261"
"2318326","Lochinvar, LLC","Lochinvar","FTXL","FTX600(N,L)",,,"600","97.5","7","Multi-stage","Indoor","2014 Jul 08 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FTX600(N,L)_04102018180404_5517794"
"2318327","Lochinvar, LLC","Lochinvar","FTXL","FTX725(N,L)",,,"725","97.2","6","Multi-stage","Indoor","2014 Jul 08 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FTX725(N,L)_04102018180406_5790012"
"2318328","Lochinvar, LLC","Lochinvar","FTXL","FTX850(N,L)",,,"850","97","6","Multi-stage","Indoor","2014 Jul 08 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_FTX850(N,L)_04102018180409_4285105"
"2342922","Lochinvar, LLC","Lochinvar","Knight Wall Hung","WHB399N",,,"399","94.4","5","Multi-stage","Indoor","2018 Aug 28 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_WHB399N_08022019195029_8292306"
"2342923","Lochinvar, LLC","Lochinvar","Knight Wall Hung","WHB399L",,,"399","94.4","5","Multi-stage","Indoor","2018 Aug 28 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_WHB399L_08022019195038_2077462"
"2346536","Lochinvar, LLC","Lochinvar","Crest","OFN0751",,,"750","96","15","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFN0751_09172019143107_3575758"
"2346537","Lochinvar, LLC","Lochinvar","Crest","OFN1001",,,"999","96","19","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFN1001_09172019143116_4329270"
"2346538","Lochinvar, LLC","Lochinvar","Crest","OFN1251",,,"1,250","96","20","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFN1251_09172019143119_5311572"
"2346539","Lochinvar, LLC","Lochinvar","Crest","OFL0751",,,"750","96","15","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFL0751_09172019143122_3054488"
"2346540","Lochinvar, LLC","Lochinvar","Crest","OFL1001",,,"999","96","19","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFL1001_09172019143126_4560178"
"2346541","Lochinvar, LLC","Lochinvar","Crest","OFL1251",,,"1,250","96","20","Multi-stage","Outdoor","2014 Oct 06 12:00:00 AM","2021 Nov 08 12:00:00 AM","United States, Canada","ES_1028919_OFL1251_09172019143130_6381512"
