"ENERGY STAR Unique ID","ENERGY STAR Partner","Brand Name","Model Name","Model Number","Additional Model Information","UPC","Type","Split System or Single Package","Cooling Capacity (kBtu/h)","Heating Capacity at 47°F (kBtu/h)","Heating Capacity at 17°F (kBtu/h)","Heating Capacity at 5°F (kBtu/h)","Heating Section Type","Cold Climate","Meets Peak Cooling Requirements","EER Rating (Btu/Wh)","EER2 Rating (Btu/Wh)","SEER Rating (Btu/Wh)","SEER2 Rating (Btu/Wh)","IEER Rating (Btu/Wh)","HSPF Rating (Btu/Wh)","HSPF2 Rating (Btu/Wh)","COP Rating at 47°F","COP Rating at 17°F","COP Rating at 5°F","Indoor Unit Model Number","VRF Indoor Model Type","VRF Outdoor Model Number(s)","Furnace Model Number","Refrigerant Type","Refrigerant with GWP","Date Available On Market","Date Certified","Markets","ENERGY STAR Model Identifier"
"4522925","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96MSN1402422A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024615_19217837716"
"4522936","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VSN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024617_19217837727"
"4522947","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VSN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024617_19217837737"
"4522957","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VSN1202422B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024618_19217837747"
"4522968","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*95MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024618_19217837757"
"4522979","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*95MSU1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024619_19217837768"
"4522989","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*95MSU1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024619_19217837779"
"4523001","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96CTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024620_19217837790"
"4523012","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96CTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024620_19217837801"
"4523023","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96CTN1202422B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024745_19217837812"
"4523034","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97CTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024745_19217837823"
"4523045","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97CTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024746_19217837834"
"4523056","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97CTN1202422A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024747_19217837845"
"4523067","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024747_19217837856"
"4523077","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VTN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024748_19217837867"
"4523088","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024749_19217837877"
"4523099","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*96VTN1202422B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024749_19217837888"
"4523109","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97VTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024753_19217837898"
"4523120","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97VTN1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024754_19217837909"
"4523129","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97VTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024754_19217837919"
"4523138","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVD5X49M24A*",,,"*97VTN1202422A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024754_19217837930"
"4523163","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"Electric Resistance","NA","Yes",,"13",,"15.2",,,,,,,"FCMA5B48L0C*+WALLCON",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024911_19217837984"
"4523178","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"Electric Resistance","NA","Yes",,"12.5",,"15.2",,,,,,,"FHMA5*48L*C*",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024914_19217838091"
"4523179","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"Electric Resistance","NA","Yes",,"12.5",,"15.2",,,,,,,"F5MA5*48L*C*",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025024914_19217838092"
"4523225","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"Electric Resistance","NA","Yes",,"12.5",,"15.2",,,,,,,"FMA5X36**AL*",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025025012_19217838141"
"4523239","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*L*NAA*",,,"Very Small AC","Split","0",,,,"Electric Resistance","NA","Yes",,"12.5",,"15.2",,,,,,,"FTMA5B48L0C*",,,,"R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","01/20/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*L*NAA*_10072025025026_19217838169"
"4525523","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X37M21A*",,,"*80MS(N,L)1102120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/14/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025030834_19217865256"
"4525535","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X37M21A*",,,"*80MSU0601716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/14/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025030836_19217865312"
"4525545","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X37M21A*",,,"*80MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/14/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025030836_19217865322"
"4526303","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X37M21A*",,,"*97VTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031301_19217865893"
"4526352","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X37M21A*",,,"*96VTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031309_19217865845"
"4526459","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97CTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031517_19217874448"
"4526469","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN0802120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031519_19217874487"
"4526479","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97CTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031531_19217874438"
"4526487","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN1002120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031534_19217874497"
"4526496","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*96VTN1002122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031534_19217874506"
"4526505","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031535_19217874535"
"4526515","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031535_19217874545"
"4526524","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*97VTN1002122A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031535_19217874554"
"4526533","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X43M21A*",,,"*80MSU0601716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031755_19217866915"
"4526543","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X43M21A*",,,"*80MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031755_19217866925"
"4526553","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0701712A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031804_19217873857"
"4526566","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0701716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031805_19217873867"
"4526573","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MSU0802120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031812_19217873983"
"4526583","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MSU1002120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031813_19217873993"
"4526589","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0702116A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031825_19217873877"
"4526599","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0901714A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031825_19217873887"
"4526610","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0902116A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031826_19217873897"
"4526619","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)0902120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031826_19217873907"
"4526629","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MS(N,L)1102120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031826_19217873917"
"4526638","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80VSL0901716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031827_19217873936"
"4526647","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80VSL0902120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031827_19217873945"
"4526656","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"13",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80VSL1102122B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031827_19217873954"
"4526665","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MSU0401712A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031827_19217873963"
"4526675","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80MSU0601716A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031828_19217873973"
"4526685","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EA*5X43M21A*",,,"*80MS(N,L)1102120A*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031829_19217866859"
"4526700","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80CTL0702120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031928_19217874023"
"4526710","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80CTL0901716B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031928_19217874033"
"4526720","Carrier Corporation","Comfortmaker","PERFORMANCE 13.4 SEER2 AC","N5A4S36*S*NAA*",,,"Very Small AC","Split","0",,,,"All Other","NA","Yes",,"12.5",,"15.2",,,,,,,"EVM5X44M21A*",,,"*80CTL0902120B*","R-454B","R-454B (GWP:470 | Lower GWP)","12/09/2024 12:00:00 AM","07/15/2026 12:00:00 AM","United States, Canada","ES_1020846_N5A4S36*S*NAA*_10072025031929_19217874043"
